,bev,ac_leakage,ac_efficiency,cd_ftp_1:cert_direct_oncycle_kwh_per_mile,cd_ftp_2:cert_direct_oncycle_kwh_per_mile,cd_ftp_3:cert_direct_oncycle_kwh_per_mile,cd_ftp_4:cert_direct_oncycle_kwh_per_mile,cd_hwfet:cert_direct_oncycle_kwh_per_mile,cd_us06_1:cert_direct_oncycle_kwh_per_mile,cd_us06_2:cert_direct_oncycle_kwh_per_mile,battery_sizing_onroad_direct_kwh_per_mile,nominal_onroad_direct_kwh_per_mile,onroad_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_oncycle_co2e_grams_per_mile,onroad_direct_oncycle_kwh_per_mile,cert_direct_offcycle_co2e_grams_per_mile,cert_direct_offcycle_kwh_per_mile,cert_indirect_offcycle_co2e_grams_per_mile,nominal_onroad_direct_co2e_grams_per_mile,cert_direct_oncycle_co2e_grams_per_mile,cert_direct_oncycle_kwh_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,cert_indirect_co2e_grams_per_mile,cert_co2e_grams_per_mile,target_co2e_Mg_per_vehicle,cert_co2e_Mg_per_vehicle,credits_co2e_Mg_per_vehicle,structure_mass_lbs,footprint_ft2,curbweight_lbs,rated_hp,battery_kwh,motor_kw,engine_cost,driveline_cost,emachine_cost,battery_cost,electrified_driveline_cost,structure_cost,glider_non_structure_cost,new_vehicle_mfr_cost_dollars,powertrain_cost,new_vehicle_mfr_generalized_cost_dollars,y_norm,x_norm,compliance_id,model_year,name,manufacturer_id,market_class_id,vehicle_id,base_year_market_share,initial_registered_count,base_year_cert_fuel_id,base_year_msrp_dollars,base_year_product,base_year_reg_class_id,base_year_vehicle_id,body_style,context_size_class,cost_curve_class,fueling_class,fueling_class_reg_class_id,unibody,high_eff_alternator,start_stop,mhev,hev,hev_truck,deac_pd,deac_fc,cegr,atk2,gdi,turb12,turb11,gas_fuel,diesel_fuel,awd,fwd,trx10,trx11,trx12,trx21,trx22,ecvt,ice,fcv,phev,cs_ftp_1:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_2:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_3:cert_direct_oncycle_co2e_grams_per_mile,cs_hwfet:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_1:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_2:cert_direct_oncycle_co2e_grams_per_mile,engine_cylinders,engine_displacement_L,hev_batt_kwh,hev_motor_kw,powertrain_type,structure_material
2108,,1.0,1.0,,,,,,,,,0.0,0.0,274.67072547526413,274.67072547526413,0.0,11.600000000000001,0.0,17.2,274.67072547526413,192.13348774531954,0.0,180.53348774531955,0.0,0.0,163.33348774531956,55.845211596,36.891318209596605,18.953893386403394,592.6255192000001,48.72,3489.4645641445386,241.74434918609586,0.8962889999999988,180.81374500009497,9835.847988693171,2673.615621763458,1897.3063108144188,1181.9317002787311,1811.3824259369753,5572.39014792,18129.657165699165,41102.131361105916,16218.152347208023,45864.94342384476,0.6886086562669583,-0.976955092672308,consolidated_OEM,2020,Small Crossover:cuv_suv:ICE:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:General Motors,General Motors,cuv_suv_van.ICE,1892,0.0019721389016395647,0,{'gasoline':1.0},33600.0,True,truck,558.0,cuv_suv,Small Crossover,TDS_TRX22_SS1,ICE,ICE.truck,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,189.58187611466954,173.51838047909928,176.4838734109491,209.82018269091085,293.2065784273862,312.10364295522635,6.426342493375875,3.4768727948017832,0.8962889999999988,180.81374500009497,,
2109,,1.0,1.0,,,,,,,,,0.0,0.0,274.0122877390244,274.0122877390244,0.0,11.600000000000001,0.0,17.2,274.0122877390244,189.05948631267103,0.0,177.45948631267103,0.0,0.0,160.25948631267104,55.845211596,36.197008876011445,19.648202719988554,592.6255192000001,48.72,3489.4645641445386,241.74434918609586,0.8962889999999989,177.93167237346861,12366.294895707022,2673.615621763458,1866.853695781749,1181.9317002787311,1800.8055408315622,5572.39014792,18129.657165699165,43591.54876798169,18707.569754083794,48341.83117254023,0.9829935076156916,-1.0,consolidated_OEM,2020,Small Crossover:cuv_suv:ICE:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:General Motors,General Motors,cuv_suv_van.ICE,1892,0.0019721389016395647,0,{'gasoline':1.0},33600.0,True,truck,558.0,cuv_suv,Small Crossover,TDS_TRX22_SS1,ICE,ICE.truck,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,189.14994302315245,170.9298048950056,175.28823149534657,205.1388010360397,286.38798516132493,312.4403195864242,6.147549191895329,3.3123416017773684,0.8962889999999989,177.93167237346861,,
2110,,1.0,1.0,,,,,,,,,0.0,0.0,349.2987037497943,349.2987037497943,0.0,7.2,0.0,17.2,349.2987037497943,254.08452486403047,0.0,246.88452486403048,0.0,0.0,229.6845248640305,51.179653810000005,51.87769520841425,-0.6980413984142473,811.5258800000001,44.2,3509.4567028723927,161.91678405772203,0.0,0.0,6795.901047630847,3178.337870836748,0.0,0.0,0.0,4375.933230000001,15298.26912808606,29648.441276553654,9974.238918467596,36295.37707613483,,,consolidated_OEM,2020,Small Crossover:cuv_suv:ICE:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2016.0:5.0:GDI_TRX12_SS0:steel:Mitsubishi,Mitsubishi,cuv_suv_van.ICE,1893,0.0018022262153354744,0,{'gasoline':1.0},28709.874304380344,True,truck,559.0,cuv_suv,Small Crossover,GDI_TRX12_SS0,ICE,ICE.truck,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,315.3646400986538,255.80342274260374,275.11581695590996,230.41016046369725,515.3672104149688,364.99099566280563,4.407081839680777,2.1591854091287015,0.0,0.0,ICE,steel
2111,,1.0,1.0,,,,,,,,,0.0,0.0,342.7931959629858,342.7931959629858,0.0,7.2,0.0,17.2,342.7931959629858,255.15224819339292,0.0,247.95224819339293,0.0,0.0,230.75224819339294,53.553720825000006,52.118856538200696,1.4348642867993107,862.5155,46.5,3670.0,175.0,0.0,0.0,7169.354479816692,3178.337870836748,0.0,0.0,0.0,4490.659875,17189.81800475726,32028.170230410702,10347.69235065344,38551.31028686892,,,consolidated_OEM,2020,Small Crossover:cuv_suv:ICE:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2016.0:5.0:GDI_TRX12_SS0:steel:Subaru,Subaru,cuv_suv_van.ICE,1894,0.009742795909537841,0,{'gasoline':1.0},31107.5,True,truck,560.0,cuv_suv,Small Crossover,GDI_TRX12_SS0,ICE,ICE.truck,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,318.7786145446728,266.22285623305,278.0154789291729,224.3478320181949,524.8522672079487,351.65071245529026,4.659938487435339,2.32847386865831,0.0,0.0,ICE,steel
2112,,1.0,1.0,,,,,,,,,0.0,0.0,342.57257525425064,342.57257525425064,0.0,7.2,0.0,17.2,342.57257525425064,249.2728311391079,0.0,242.0728311391079,0.0,0.0,224.87283113910792,49.45735432796202,50.79090200523461,-1.333547677272584,774.53476072643,42.53143345,3327.0,180.0,0.0,0.0,7455.38903818222,3393.130351132223,0.0,0.0,0.0,4292.703211634467,11672.4364769816,26813.65907793051,10848.519389314442,33332.60086032908,,,consolidated_OEM,2020,Small Crossover:cuv_suv:ICE:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2016.0:5.0:GDI_TRX22_SS0:steel:FCA,FCA,cuv_suv_van.ICE,1895,0.0014256813737118697,0,{'gasoline':1.0},25090.0,True,truck,561.0,cuv_suv,Small Crossover,GDI_TRX22_SS0,ICE,ICE.truck,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,300.0324077108971,250.89919264053083,263.74220754804037,230.52567362299544,488.58886480505276,360.9136737826484,4.923468100929917,2.411924021712332,0.0,0.0,ICE,steel
2113,,1.0,1.0,,,,,,,,,0.0,0.0,324.0534501464364,324.0534501464364,0.0,7.2,0.0,17.2,324.0534501464364,241.41419133565137,0.0,234.21419133565138,0.0,0.0,217.0141913356514,53.45050052,49.015910326026905,4.434590193973094,860.29856,46.4,3621.6666670000004,170.00000000000003,0.0,0.0,7031.323760961849,3393.130351132223,0.0,0.0,0.0,4485.671759999999,15283.775568839028,30193.9014409331,10424.454112094072,36360.43585870478,,,consolidated_OEM,2020,Small Crossover:cuv_suv:ICE:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2016.0:5.0:GDI_TRX22_SS0:steel:Nissan,Nissan,cuv_suv_van.ICE,1896,0.007894252387585947,0,{'gasoline':1.0},29000.0,True,truck,562.0,cuv_suv,Small Crossover,GDI_TRX22_SS0,ICE,ICE.truck,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,296.57718651167266,251.14164334232996,260.25613940872705,214.95445972998624,483.85035646255807,334.32149528858355,4.568445515602716,2.263820753954803,0.0,0.0,ICE,steel
2114,,1.0,1.0,,,,,,,,,0.0,0.0,340.63387641977704,340.63387641977704,0.0,7.2,0.0,17.2,340.63387641977704,257.548371136622,0.0,250.348371136622,0.0,0.0,233.14837113662202,53.59242354673255,52.66005684677313,0.9323666999594167,863.346747417044,46.53749526,3636.111111,203.0,0.0,0.0,8021.312295996022,3393.130351132223,0.0,0.0,0.0,4492.530181688349,17040.382920150856,32947.35574896745,11414.442647128246,39429.405305459855,,,consolidated_OEM,2020,Small Crossover:cuv_suv:ICE:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2016.0:5.0:GDI_TRX22_SS0:steel:Toyota,Toyota,cuv_suv_van.ICE,1897,0.008128873075780625,0,{'gasoline':1.0},31361.11111,True,truck,563.0,cuv_suv,Small Crossover,GDI_TRX22_SS0,ICE,ICE.truck,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,314.7359655745504,272.79627596148293,275.94736819287596,227.22953295236812,501.72181382777353,349.69373194405875,5.27884339174595,2.706137549489757,0.0,0.0,ICE,steel
2115,,1.0,1.0,,,,,,,,,0.0,0.0,334.09007031658336,334.09007031658336,0.0,11.600000000000001,0.0,17.2,334.09007031658336,248.88777312630725,0.0,237.28777312630726,0.0,0.0,220.08777312630727,53.59242354673255,49.71012487717339,3.8822986695591553,863.346747417044,46.53749526,3636.111111,203.0,0.0,0.0,8020.656751530909,3936.0233871843275,0.0,0.0,0.0,4492.530181688349,16495.5634219224,32944.77374232599,11956.680138715237,39302.29876269531,,,consolidated_OEM,2020,Small Crossover:cuv_suv:ICE:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2016.0:5.0:GDI_TRX22_SS1:steel:Toyota,Toyota,cuv_suv_van.ICE,1898,0.0033103870708830027,0,{'gasoline':1.0},31361.11111,True,truck,564.0,cuv_suv,Small Crossover,GDI_TRX22_SS1,ICE,ICE.truck,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,303.8773841193108,256.556962564807,264.6365583902789,224.81373154913067,498.35336595435973,345.77760444163744,5.2780781411614095,2.706031305518089,0.0,0.0,ICE,steel
2116,,1.0,1.0,,,,,,,,,0.0,0.0,343.8058453761488,343.8058453761488,0.0,11.600000000000001,0.0,17.2,343.8058453761488,222.8417561196662,0.0,211.2417561196662,0.0,0.0,194.04175611966622,49.3867847847006,43.82724124596841,5.559543538732193,773.0190856541855,42.4630655612775,3400.666667,177.0,0.0,0.0,7147.14240844093,3930.2694708439985,0.0,0.0,0.0,4289.292942721917,13376.670070242919,28743.374892249765,11077.41187928493,35285.78503349364,,,consolidated_OEM,2020,Small Crossover:cuv_suv:ICE:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2016.0:5.0:TDS_TRX22_SS1:steel:FCA,FCA,cuv_suv_van.ICE,1899,0.0005065181392009682,0,{'gasoline':1.0},28443.33333,True,truck,565.0,cuv_suv,Small Crossover,TDS_TRX22_SS1,ICE,ICE.truck,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,270.6955009827057,192.06353157936545,234.93609650318317,226.1434332619974,505.25856674703925,379.18272793284217,3.573112264520146,1.512190130819018,0.0,0.0,ICE,steel
2117,,1.0,1.0,,,,,,,,,0.0,0.0,391.8222306368438,391.8222306368438,0.0,7.2,0.0,17.2,391.8222306368438,278.6476407129246,0.0,271.4476407129246,0.0,0.0,254.24764071292464,53.64535305058539,57.42564336962473,-3.780290319039338,864.4835541167677,46.588773449744586,3448.0,181.00000000000003,0.0,0.0,7448.202722102834,3178.337870836748,0.0,0.0,0.0,4495.087996762727,12639.28261226281,27760.91120196512,10626.540592939582,35217.0431140874,,,consolidated_OEM,2020,Small Crossover:cuv_suv:ICE:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2017.0:5.0:GDI_TRX12_SS0:steel:Kia,Kia,cuv_suv_van.ICE,1900,0.001987990814064436,0,{'gasoline':1.0},26675.0,True,truck,566.0,cuv_suv,Small Crossover,GDI_TRX12_SS0,ICE,ICE.truck,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,342.19007108992594,270.49146739124046,299.0370690547375,260.8675705718906,533.3218563163775,418.89593602121755,4.900622746907622,2.421306460598595,0.0,0.0,ICE,steel
2118,,1.0,1.0,,,,,,,,,0.0,0.0,345.50194738286666,345.50194738286666,0.0,7.2,0.0,17.2,345.50194738286666,223.62542270391972,0.0,216.42542270391974,0.0,0.0,199.22542270391975,49.218468015,44.99805009902083,4.220417915979169,769.40402,42.3,3325.0,138.0,0.0,0.0,5910.944214280779,3178.337870836748,0.0,0.0,0.0,4281.159045,11311.643244884397,24682.084375001927,9089.282085117527,31256.77027629634,,,consolidated_OEM,2020,Small Crossover:cuv_suv:ICE:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2017.0:5.0:TDS_TRX12_SS0:steel:General Motors,General Motors,cuv_suv_van.ICE,1901,0.002519029880297627,0,{'gasoline':1.0},25533.33333,True,truck,567.0,cuv_suv,Small Crossover,TDS_TRX12_SS0,ICE,ICE.truck,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,274.22720948542235,203.8684192059399,238.61025920887062,218.2828395416204,508.0215384868304,378.3008444091176,2.9120779169974176,1.1825128295568632,0.0,0.0,ICE,steel
2119,,1.0,1.0,,,,,,,,,0.0,0.0,333.28479426338805,333.28479426338805,0.0,11.600000000000001,0.0,17.2,333.28479426338805,218.7430185715716,0.0,207.14301857157162,0.0,0.0,189.94301857157163,53.45050052,42.901479889668025,10.549020630331974,860.29856,46.4,3640.5,170.0,0.0,0.0,6880.3357829770575,3936.130645184151,0.0,0.0,0.0,4485.671759999999,15696.060393671813,30998.19858183302,10816.46642816121,37340.399702717266,,,consolidated_OEM,2020,Small Crossover:cuv_suv:ICE:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2017.0:5.0:TDS_TRX22_SS1:steel:General Motors,General Motors,cuv_suv_van.ICE,1902,0.0019224159107131126,0,{'gasoline':1.0},31200.0,True,truck,568.0,cuv_suv,Small Crossover,TDS_TRX22_SS1,ICE,ICE.truck,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,269.80824717993374,194.74153591511532,233.57238561237057,216.02239843226926,526.7627900304817,361.22000317246653,3.416130558756388,1.4517092169141685,0.0,0.0,ICE,steel
2120,,1.0,1.0,,,,,,,,,0.0,0.0,342.99668215837767,342.99668215837767,0.0,11.600000000000001,0.0,17.2,342.99668215837767,241.73351757410336,0.0,230.13351757410337,0.0,0.0,212.93351757410338,59.334057905,48.09422894687486,11.239828958125145,986.6641400000001,52.1,4141.4,283.36,0.0,0.0,9663.392580630734,3970.5441482017727,0.0,0.0,0.0,4769.994315,40886.94760644455,59290.87865027705,13633.936728832507,65817.8909217259,,,consolidated_OEM,2020,Small Crossover:cuv_suv:ICE:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2017.0:5.0:TDS_TRX22_SS1:steel:Volvo,Volvo,cuv_suv_van.ICE,1903,3.40568431003096e-05,0,{'gasoline':1.0},57260.0,True,truck,569.0,cuv_suv,Small Crossover,TDS_TRX22_SS1,ICE,ICE.truck,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,296.95538978448457,241.7408230912337,255.26266438273427,223.1966971594121,546.8691025049555,359.4351255476387,4.861303946438428,2.4087433332839354,0.0,0.0,ICE,steel
2121,,1.0,1.0,,,,,,,,,0.0,0.0,331.3730580269322,331.3730580269322,0.0,11.600000000000001,0.0,17.2,331.3730580269322,229.54098577733504,0.0,217.94098577733504,0.0,0.0,200.74098577733506,53.86338174,45.34036275259778,8.523018987402224,869.1663199999999,46.8,3742.4999999999995,247.99999999999997,0.0,0.0,8950.311784184867,3938.6233753447905,0.0,0.0,0.0,4505.62422,21474.637491502002,38869.19687103166,12888.935159529658,45175.018847381325,,,consolidated_OEM,2020,Small Crossover:cuv_suv:ICE:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2018.0:5.0:TDS_TRX22_SS1:steel:Volvo,Volvo,cuv_suv_van.ICE,1904,0.001241031362575282,0,{'gasoline':1.0},37550.0,True,truck,570.0,cuv_suv,Small Crossover,TDS_TRX22_SS1,ICE,ICE.truck,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,280.42030802509896,221.50985188224757,241.57538679588,217.69527418426432,508.8606642693981,352.6097412413303,4.521411303026724,2.109248127024791,0.0,0.0,ICE,steel
2122,,1.0,1.0,,,,,,,,,0.0,0.0,306.52530650377366,306.52530650377366,0.0,7.2,0.0,17.2,306.52530650377366,224.11692554915857,0.0,216.91692554915858,0.0,0.0,199.7169255491586,49.49863741428571,45.10906338916071,4.389574025125,504.0239285714286,42.57142857142857,2803.783628934133,175.46844142543742,0.0,0.0,7323.901396575289,2746.8147416301226,0.0,0.0,0.0,5120.522035714286,-575.8621355776185,14615.37603834208,10070.716138205411,20874.075134492337,0.0,-0.3813945048721509,consolidated_OEM,2020,Small Crossover:cuv_suv:PHEV:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2014.0:5.0:PHEV:steel:Subaru,Subaru,cuv_suv_van.ICE,1905,0.0001577141443208883,0,{'gasoline':1.0},25628.33333,True,truck,571.0,cuv_suv,Small Crossover,PHEV,ICE,ICE.truck,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,264.1937538724773,229.02953221455064,230.8281120785431,208.6006900154912,385.88277547412497,327.5120784939994,3.241034340752336,1.7257222613949437,0.0,0.0,,
2123,,1.0,1.0,,,,,,,,,0.0,0.0,281.7616001864053,281.7616001864053,0.0,7.2,0.0,17.2,281.7616001864053,201.71865099252045,0.0,194.51865099252046,0.0,0.0,177.31865099252047,49.49863741428571,40.05007710642563,9.448560307860078,504.0239285714286,42.57142857142857,2803.783628934133,175.46844142543742,0.0,0.0,7323.901396575289,3370.9581082858167,0.0,0.0,0.0,5120.522035714286,-575.8621355776185,15239.519404997774,10694.859504861106,21026.980662919075,0.018587776162613225,-0.5765052086783014,consolidated_OEM,2020,Small Crossover:cuv_suv:PHEV:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2014.0:5.0:PHEV:steel:Subaru,Subaru,cuv_suv_van.ICE,1905,0.0001577141443208883,0,{'gasoline':1.0},25628.33333,True,truck,571.0,cuv_suv,Small Crossover,PHEV,ICE,ICE.truck,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,240.76380831846615,191.78457383742239,208.351978946182,195.88926538005654,368.43065581675484,304.3342698406143,3.241034340752336,1.7257222613949437,0.0,0.0,,
2124,,1.0,1.0,,,,,,,,,0.0,0.0,279.31057039020874,279.31057039020874,0.0,11.600000000000001,0.0,17.2,279.31057039020874,194.65170620418604,0.0,183.05170620418605,0.0,0.0,165.85170620418606,49.49863741428571,37.460095621808485,12.038541792477226,504.0239285714286,42.57142857142857,2803.783628934133,175.46844142543742,0.0,0.0,7323.901396575289,3893.510283376411,0.0,0.0,0.0,5120.522035714286,-575.8621355776185,15762.071580088368,11217.4116799517,21502.891274433045,0.07644127571395556,-0.6763934238397286,consolidated_OEM,2020,Small Crossover:cuv_suv:PHEV:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2014.0:5.0:PHEV:steel:Subaru,Subaru,cuv_suv_van.ICE,1905,0.0001577141443208883,0,{'gasoline':1.0},25628.33333,True,truck,571.0,cuv_suv,Small Crossover,PHEV,ICE,ICE.truck,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,231.05492179896095,176.60628652789234,198.04009419266032,195.71649759325962,365.8091545332733,306.03176498634355,3.241034340752336,1.7257222613949437,0.0,0.0,,
2125,,1.0,1.0,,,,,,,,,0.0,0.0,297.1176429625149,297.1176429625149,0.0,11.600000000000001,0.0,17.2,297.1176429625149,194.82924440942037,0.0,183.22924440942037,0.0,0.0,166.0292444094204,54.00272915175,37.50019528853373,16.50253386321627,566.9034728500001,46.935,2999.1124344183772,187.69265184956424,0.0,0.0,8050.68578883408,3898.2838324418235,0.0,0.0,0.0,5441.207711535,519.1324787648235,17909.309811575728,11948.969621275905,23116.272670565813,0.2725700394336345,-0.848556894153803,consolidated_OEM,2020,Small Crossover:cuv_suv:PHEV:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2014.0:5.0:PHEV:steel:Subaru,Subaru,cuv_suv_van.ICE,1905,0.0001577141443208883,0,{'gasoline':1.0},25628.33333,True,truck,571.0,cuv_suv,Small Crossover,PHEV,ICE,ICE.truck,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,236.85719810809866,172.37326393379416,199.95177251288686,196.67912374614144,377.11904436755117,331.7839693619177,4.994883849777247,2.3329302621603203,0.0,0.0,,
2126,,1.0,1.0,,,,,,,,,0.0,0.0,266.9293167139773,266.9293167139773,0.0,11.600000000000001,0.0,17.2,266.9293167139773,179.99334990399672,0.0,168.39334990399672,0.0,0.0,151.19334990399673,54.00272915175,34.149285976066224,19.85344317568378,566.9034728500001,46.935,3316.1646090746826,207.53464335111119,0.8962889999999984,163.84996887950243,8803.963482370316,2669.380425441497,1718.063310853832,1181.931700278731,1749.127259525194,5441.207711535,519.1324787648235,22082.80636876939,14940.534478190839,26715.30426606132,0.7100819749899495,-0.9777919301485342,consolidated_OEM,2020,Small Crossover:cuv_suv:PHEV:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2014.0:5.0:PHEV:steel:Subaru,Subaru,cuv_suv_van.ICE,1905,0.0001577141443208883,0,{'gasoline':1.0},25628.33333,True,truck,571.0,cuv_suv,Small Crossover,PHEV,ICE,ICE.truck,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,179.75866041309294,154.2461368812698,166.21495314305045,200.98004944583224,282.64193257048044,307.4757447800574,5.684514355637406,2.9833717151976438,0.8962889999999984,163.84996887950243,,
2127,,1.0,1.0,,,,,,,,,0.0,0.0,266.3583564214431,266.3583564214431,0.0,11.600000000000001,0.0,17.2,266.3583564214431,177.4439129115479,0.0,165.8439129115479,0.0,0.0,148.64391291154791,54.00272915175,33.573457389766766,20.429271761983237,566.9034728500001,46.935,3316.1646090746826,207.53464335111119,0.8962889999999987,161.63822084397626,11188.73920728945,2669.380425441497,1694.6934932951456,1181.9317002787311,1741.0103909085738,5441.207711535,519.1324787648235,24436.09540751322,17293.823516934666,29057.728287649796,0.9948359262643571,-1.0,consolidated_OEM,2020,Small Crossover:cuv_suv:PHEV:1.0:{'gasoline':1.0}:truck:4.0:0.0:2019:2014.0:5.0:PHEV:steel:Subaru,Subaru,cuv_suv_van.ICE,1905,0.0001577141443208883,0,{'gasoline':1.0},25628.33333,True,truck,571.0,cuv_suv,Small Crossover,PHEV,ICE,ICE.truck,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,179.47554102631636,152.55945238368807,165.22945955403588,196.78511749619352,281.82765707171615,307.18132601925817,5.471250351547231,2.8533484558004636,0.8962889999999987,161.63822084397626,,
