compliance_id,veh_id,veh_name,market_class,fueling_class,techNo,base_year_market_share,market_class_share_frac,project_sales,base_year_msrp_dollars,market_share_frac,credits_co2e_Mg_per_vehicle,target_co2e_Mg_per_vehicle,cert_co2e_Mg_per_vehicle,cert_co2e_grams_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_kwh_per_mile,new_vehicle_mfr_cost_dollars,new_vehicle_mfr_generalized_cost_dollars,battery_kwh,curbweight_lbs,rated_hp,footprint_ft2
Kia,Kia_7-1,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,9,0.002137345551442521,0.1445917398137045,26147.354415362148,29137.5,1.0,-7.784634138292531,35.115102997290386,42.89973713558291,219.70121033873585,233.50121033873586,0.0,295.6330917434168,0.0,25133.828704914748,28390.410739141586,0.0,3202.507093617257,176.93050383867902,44.372564518943726
Kia,Kia_7-2,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,18,0.002137345551442521,0.1445917398137045,26147.354415362148,29137.5,1.0,-3.6201475859315524,35.115102997290386,38.73525058322194,198.37374315399632,212.17374315399633,0.0,278.25818485024064,0.0,25645.53433498913,28736.7995652845,0.0,3202.507093617257,176.93050383867902,44.372564518943726
Kia,Kia_7-3,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,27,0.002137345551442521,0.1445917398137045,26147.354415362148,29137.5,1.0,-1.9697586109537697,35.115102997290386,37.084861608244154,189.92165277902816,203.72165277902818,0.0,271.61455580059186,0.0,25992.63494410783,29020.688122232405,0.0,3202.507093617257,176.93050383867902,44.372564518943726
Kia,Kia_7-4,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,36,0.002137345551442521,0.1445917398137045,26147.354415362148,29137.5,1.0,3.7511252833886926,38.67637339051266,34.92524810712396,178.86168524215404,192.66168524215405,0.0,266.52933585506435,0.0,28812.363762889356,30882.395091334456,0.0,3113.5587345139675,172.02037681984177,48.92075238213547
Kia,Kia_7-5,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,46,0.002137345551442521,0.1445917398137045,26147.354415362148,29137.5,1.0,8.88681870317099,38.67637339051266,29.789554687341667,152.56040379866062,166.3604037986606,0.0,221.24584067329306,0.0,33316.21345972599,34955.386496939806,1.1651879160076641,3146.384254590274,173.8326874565649,48.92075238213547
Kia,Kia_7-6,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,47,0.002137345551442521,0.1445917398137045,26147.354415362148,29137.5,1.0,8.909218202941345,38.67637339051266,29.767155187571312,152.44568987407465,166.24568987407466,0.0,221.39400620362824,0.0,33408.69941607686,35049.2822019632,1.1642372710688733,3146.384254590274,173.8326874565649,48.92075238213547
Kia,Kia_7-7,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,55,0.002137345551442521,0.1445917398137045,26147.354415362148,29137.5,1.0,9.184824400822942,38.67637339051266,29.491548989689715,151.03423564860762,164.83423564860763,0.0,228.32416929849015,0.0,34936.80368901222,36643.32480887698,1.155919288103338,3146.384254590274,173.8326874565649,48.92075238213547
Maserati,Mas_1-0,composite vehicle (sedan_wagon.BEV.car.ALT),sedan_wagon.BEV,BEV,0,0.0006744493364519495,1.0,7429.556860532971,111460.91595943342,1.0,76.90476722786299,70.48058162786297,-6.424185600000001,-18.800000000000004,-5.0,0.2565983233302909,0.0,0.3182661642739528,111808.71104784252,113936.97696649999,108.04139929696461,5318.524784183531,556.0861339320332,50.96191080735018
Maserati,Mas_1-1,composite vehicle (sedan_wagon.BEV.car.ALT),sedan_wagon.BEV,BEV,3,0.0006744493364519495,1.0,7429.556860532971,111460.91595943342,1.0,83.26052043542997,76.83633483542997,-6.424185600000001,-18.800000000000004,-5.0,0.25924881793231,0.0,0.3209833330125717,113347.92985722123,114562.34716440634,109.15739702413055,5517.022990858952,576.8794879569517,55.60024912217715
Maserati,Mas_2-0,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,0,0.0006744493364519495,1.0,7429.556860532971,111460.91595943342,1.0,-10.475795396455448,40.27461807306455,50.750413469520005,259.9066569850049,273.70665698500494,0.0,300.21916736361055,0.0,95378.9958866266,98745.10645866365,0.0,3980.781201788335,416.1938178100911,50.96191080735018
Maserati,Mas_2-1,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,5,0.0006744493364519495,1.0,7429.556860532971,111460.91595943342,1.0,-4.246901390328182,40.27461807306455,44.52151946339274,228.00679830072485,241.80679830072486,0.0,280.6599233957503,0.0,96140.17082463414,99320.18130877071,0.0,3853.97171746938,402.7183237370994,50.96191080735018
Maserati,Mas_2-2,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,10,0.0006744493364519495,1.0,7429.556860532971,111460.91595943342,1.0,2.4280365477166357,43.90647704881712,41.478440501100486,212.42236408708462,226.22236408708463,0.0,274.005912179611,0.0,98416.97448860989,100606.00647454384,0.0,3827.063217144486,400.148027636067,55.60024912217715
Maserati,Mas_2-3,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,15,0.0006744493364519495,1.0,7429.556860532971,111460.91595943342,1.0,5.36950279320365,43.90647704881712,38.53697425561347,197.3583162058212,211.15831620582125,0.0,258.44543634710175,0.0,101032.69348818499,103073.67241414578,0.384,3874.798035053228,405.112828852391,55.60024912217715
Maserati,Mas_3-0,composite vehicle (cuv_suv_van.BEV.truck.ALT),cuv_suv_van.BEV,BEV,0,0.0005821862524165652,1.0,7853.778979674383,91956.03347101044,1.0,111.23399520000001,101.58955970000001,-9.6444355,-24.4,-7.2,0.30862086148901746,0.0,0.38638356540022323,110966.38096118759,113440.03255221953,129.9456258901126,6120.842404416607,577.0248130267004,50.857142857142854
Maserati,Mas_3-1,composite vehicle (cuv_suv_van.BEV.truck.ALT),cuv_suv_van.BEV,BEV,1,0.0005821862524165652,1.0,7853.778979674383,91956.03347101044,1.0,120.65026752362502,111.00583202362502,-9.6444355,-24.4,-7.2,0.3123680076005302,0.0,0.3902387810537866,113185.38669252332,114636.07381677315,131.52337162127588,6425.502355370224,605.7457536457376,56.07
Maserati,Mas_4-0,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,0,0.0005821862524165652,1.0,7853.778979674383,91956.03347101044,1.0,-18.736189427646565,58.051176971428575,76.78736639907514,339.9701874972888,357.1701874972888,0.0,379.5768204909682,0.0,91228.94863710512,95349.0747747657,0.0,4525.132582686529,426.5938591331198,50.857142857142854
Maserati,Mas_4-1,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,1,0.0005821862524165652,1.0,7853.778979674383,91956.03347101044,1.0,-8.692899435282229,58.051176971428575,66.7440764067108,295.50428976030287,312.70428976030286,0.0,353.84605928079054,0.0,91474.40538184515,95349.71137559687,0.0,4525.132582686529,426.5938591331198,50.857142857142854
