compliance_id,veh_name,techOptionNo,market_class,fueling_class,base_year_market_share,market_class_share_frac,project_sales,base_year_msrp_dollars,market_share_frac,credits_co2e_Mg_per_vehicle,target_co2e_Mg_per_vehicle,cert_co2e_Mg_per_vehicle,cert_co2e_grams_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_kwh_per_mile,new_vehicle_mfr_cost_dollars,new_vehicle_mfr_generalized_cost_dollars,battery_kwh,curbweight_lbs,rated_hp,footprint_ft2
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.truck.ALT),3,cuv_suv_van.ICE,ICE,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,-4.081063916884454,54.673489591277644,58.75455350816211,260.1312886377354,277.3312886377353,0.0,340.5133656657267,0.0,38845.17288157696,42560.67300373838,0.0,4084.321225987612,247.7871865610514,47.5682753716855
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.truck.ALT),3,cuv_suv_van.ICE,ICE,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,-1.2640455285582357,54.673489591277644,55.93753511983588,247.65915533542554,264.8591553354255,0.0,332.420040229538,0.0,39001.32601251463,42639.82098712213,0.0,4084.321225987612,247.7871865610514,47.5682753716855
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.truck.ALT),3,cuv_suv_van.ICE,ICE,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,1.8257173949879335,54.673489591277644,52.84777219628973,233.97946647904593,251.1794664790461,0.0,321.6200973873738,0.0,39276.32601919217,42812.06567452188,0.0,4077.1582837831315,247.28400587742945,47.5682753716855
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.truck.ALT),3,cuv_suv_van.ICE,ICE,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,4.562616635263506,54.673489591277644,50.110872956014134,221.8620545724842,239.06205457248416,0.0,312.0800197318613,0.0,39628.753354364926,43073.72252444192,0.0,4045.2306318140404,245.2625788182073,47.5682753716855
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.truck.ALT),3,cuv_suv_van.ICE,ICE,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,7.022079678288803,54.673489591277644,47.65140991298883,210.97297019453583,228.17297019453582,0.0,307.63434283784227,0.0,40070.185246733185,43472.857636716384,0.0,4044.177132397393,245.1804858864436,47.5682753716855
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.truck.ALT),3,cuv_suv_van.ICE,ICE,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,13.74482632755165,59.67868905633651,45.93386272878484,203.3686614959592,220.5686614959593,0.0,302.3514270162116,0.0,42923.53936306309,45304.13104731544,0.04725585732170445,3994.067789262581,242.34251019832976,52.427381079651354
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.truck.ALT),3,cuv_suv_van.ICE,ICE,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,18.510552055074864,59.68916011138777,41.17860805631287,182.31513539642202,199.51513539642207,0.0,275.1516119022666,0.0,46321.48482451958,48439.95542196375,0.7925831520651035,4046.916234519803,245.5353319158967,52.44402359728325
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.truck.ALT),3,cuv_suv_van.ICE,ICE,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,18.74755650240351,59.68916011138777,40.94160360898426,181.2658163459775,198.46581634597752,0.0,272.33904210321276,0.0,46893.50408639984,48985.21422327512,1.066754493197851,4046.916234519803,245.5353319158967,52.44402359728325
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.truck.ALT),3,cuv_suv_van.ICE,ICE,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,19.051649589230937,59.68916011138777,40.63751052215683,179.91946747905524,197.1194674790552,0.0,270.01465719125764,0.0,48279.54167111099,50349.13601265487,1.2903677511777416,4046.916234519803,245.5353319158967,52.44402359728325
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.truck.ALT),3,cuv_suv_van.ICE,ICE,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,19.254178594536757,59.68916011138777,40.43498151685098,179.02278580944804,196.22278580944806,0.0,269.3435442992365,0.0,49837.893338676884,51901.10211420591,1.4680570965675772,4046.916234519803,245.5353319158967,52.44402359728325
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.truck.ALT),3,cuv_suv_van.ICE,ICE,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,19.258736009643744,59.68916011138777,40.43042410174398,179.00260820288216,196.20260820288226,0.0,269.4663504722904,0.0,49981.066987893246,52045.44418469515,1.4894263746876946,4046.916234519803,245.5353319158967,52.44402359728325
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.truck.ALT),3,cuv_suv_van.ICE,ICE,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,19.259470348711897,59.68916011138777,40.42968976267586,178.99935697286364,196.19935697286368,0.0,269.5260972360667,0.0,50039.96419067078,52104.909859240244,1.5009214805230924,4046.916234519803,245.5353319158967,52.44402359728325
consolidated_OEM,composite vehicle (cuv_suv_van.BEV.car.ALT),4,cuv_suv_van.BEV,BEV,0.11957066581314026,0.21680488915895377,1493556.856043788,40323.90088968981,1.0,67.8192124989458,61.39502689894579,-6.424185600000001,-18.799999999999997,-4.999999999999999,0.2206691030120069,0.0,0.30191671716544805,45448.19838009819,47426.36825434518,92.91330653137133,4508.540165018715,249.1050413410375,44.267353137722495
consolidated_OEM,composite vehicle (cuv_suv_van.BEV.car.ALT),4,cuv_suv_van.BEV,BEV,0.11957066581314026,0.21680488915895377,1493556.856043788,40323.90088968981,1.0,73.9457848254454,67.52159922544541,-6.424185600000001,-18.799999999999997,-4.999999999999999,0.2231094709930133,0.0,0.3045190187218733,47204.64718303675,48288.95489413202,93.94082989179505,4766.44290190274,263.36862027449814,48.802838237575884
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.car.ALT),5,cuv_suv_van.ICE,ICE,0.11957066581314026,0.21680488915895377,1493556.856043788,40323.90088968981,1.0,-8.439373465363861,35.082872513683306,43.52224597904716,222.88924727060373,236.68924727060374,0.0,298.0872256804063,0.0,29429.62815531263,32708.47610456751,0.0,3405.7730855596205,188.29284762359651,44.267353137722495
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.car.ALT),5,cuv_suv_van.ICE,ICE,0.11957066581314026,0.21680488915895377,1493556.856043788,40323.90088968981,1.0,-8.438754508423065,35.082872513683306,43.521627022106365,222.88607742393052,236.68607742393056,0.0,298.08532678438206,0.0,29429.64720287272,32708.477084725935,0.0,3405.7730855596205,188.29284762359651,44.267353137722495
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.car.ALT),5,cuv_suv_van.ICE,ICE,0.11957066581314026,0.21680488915895377,1493556.856043788,40323.90088968981,1.0,-8.430397516394189,35.082872513683306,43.5132700300775,222.84327899703732,236.64327899703736,0.0,298.05935851709654,0.0,29429.958935490165,32708.541737403462,0.0,3405.7730855596205,188.29284762359651,44.267353137722495
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.car.ALT),5,cuv_suv_van.ICE,ICE,0.11957066581314026,0.21680488915895377,1493556.856043788,40323.90088968981,1.0,-8.275668759616122,35.082872513683306,43.35854127329942,222.0508709915777,235.85087099157772,0.0,297.5930206687063,0.0,29438.537617590828,32712.683360754858,0.0,3405.7730855596205,188.29284762359651,44.267353137722495
